3.010475182514000153e+03;1.000000000000000000e+00
3.016571118096000191e+03;0.000000000000000000e+00
3.022158883005000007e+03;2.000000000000000000e+00
3.028254840547000185e+03;0.000000000000000000e+00
3.033843828376000147e+03;3.000000000000000000e+00
3.039940036516999953e+03;0.000000000000000000e+00
3.045528405186999862e+03;4.000000000000000000e+00
3.051624151117000110e+03;0.000000000000000000e+00
3.057213235838999935e+03;5.000000000000000000e+00
3.063308559576999869e+03;0.000000000000000000e+00
3.068896854534999875e+03;6.000000000000000000e+00
3.074991757331999906e+03;0.000000000000000000e+00
3.080579221319000226e+03;7.000000000000000000e+00
3.086675456455000131e+03;0.000000000000000000e+00
3.092264104006999787e+03;8.000000000000000000e+00
3.098359328114000164e+03;0.000000000000000000e+00
3.103947300030999941e+03;9.000000000000000000e+00
3.110042277479999939e+03;0.000000000000000000e+00
3.115630355724999845e+03;1.000000000000000000e+01
3.121725452264000069e+03;0.000000000000000000e+00
3.127312859911000032e+03;1.000000000000000000e+00
3.133407580600000074e+03;0.000000000000000000e+00
3.138995531797999774e+03;2.000000000000000000e+00
3.145090863003999857e+03;0.000000000000000000e+00
3.150678383096999823e+03;3.000000000000000000e+00
3.156774050085999988e+03;0.000000000000000000e+00
3.162361891473000014e+03;4.000000000000000000e+00
3.168457044326999949e+03;0.000000000000000000e+00
3.174045002144000136e+03;5.000000000000000000e+00
3.180140813986000012e+03;0.000000000000000000e+00
3.185728481670999827e+03;6.000000000000000000e+00
3.191823956017000000e+03;0.000000000000000000e+00
3.197411879930999930e+03;7.000000000000000000e+00
3.203508210240000153e+03;0.000000000000000000e+00
3.209097515643999941e+03;8.000000000000000000e+00
3.215193713040000148e+03;0.000000000000000000e+00
3.220781630414000119e+03;9.000000000000000000e+00
3.226877304902000105e+03;0.000000000000000000e+00
3.232465562472999864e+03;1.000000000000000000e+01
3.238561928042000090e+03;0.000000000000000000e+00
3.244149400442000115e+03;1.000000000000000000e+00
3.250244307080999988e+03;0.000000000000000000e+00
3.255832902529999956e+03;2.000000000000000000e+00
3.261928918266999972e+03;0.000000000000000000e+00
3.267517357132000143e+03;3.000000000000000000e+00
3.273612885621999794e+03;0.000000000000000000e+00
3.279200689455999964e+03;4.000000000000000000e+00
3.285295079934000114e+03;0.000000000000000000e+00
3.290883236462999776e+03;5.000000000000000000e+00
3.296979184716999953e+03;0.000000000000000000e+00
3.302566104329000154e+03;6.000000000000000000e+00
3.308661979515999974e+03;0.000000000000000000e+00
3.314250151537999955e+03;7.000000000000000000e+00
3.320345438204999937e+03;0.000000000000000000e+00
3.325932829829000184e+03;8.000000000000000000e+00
3.332028825409000092e+03;0.000000000000000000e+00
3.337616627369000071e+03;9.000000000000000000e+00
3.343712381170999834e+03;0.000000000000000000e+00
3.349299951342999975e+03;1.000000000000000000e+01
3.355394942175999859e+03;0.000000000000000000e+00
3.360983224760000212e+03;1.000000000000000000e+00
3.367078686197000025e+03;0.000000000000000000e+00
3.372667031789999783e+03;2.000000000000000000e+00
3.378762011324000014e+03;0.000000000000000000e+00
3.384350218256000062e+03;3.000000000000000000e+00
3.390446283391000179e+03;0.000000000000000000e+00
3.396034480981999877e+03;4.000000000000000000e+00
3.402130034990999775e+03;0.000000000000000000e+00
3.407718071247999887e+03;5.000000000000000000e+00
3.413813821810999798e+03;0.000000000000000000e+00
3.419402337799000179e+03;6.000000000000000000e+00
3.425497650463999889e+03;0.000000000000000000e+00
3.431084974537000107e+03;7.000000000000000000e+00
3.437179801678999866e+03;0.000000000000000000e+00
3.442768671697000173e+03;8.000000000000000000e+00
3.448864787781999894e+03;0.000000000000000000e+00
3.454453732940000009e+03;9.000000000000000000e+00
3.460548391856999842e+03;0.000000000000000000e+00
3.466136176683000031e+03;1.000000000000000000e+01
3.472231533254000169e+03;0.000000000000000000e+00
3.477820065108000108e+03;1.000000000000000000e+00
3.483915027553000073e+03;0.000000000000000000e+00
3.489504095128999779e+03;2.000000000000000000e+00
3.495598653358999854e+03;0.000000000000000000e+00
3.501186533209000117e+03;3.000000000000000000e+00
3.507281716827999844e+03;0.000000000000000000e+00
3.512868988719999834e+03;4.000000000000000000e+00
3.518963759313000082e+03;0.000000000000000000e+00
3.524551904463000028e+03;5.000000000000000000e+00
3.530646266349000143e+03;0.000000000000000000e+00
3.536234542044000136e+03;6.000000000000000000e+00
3.542328709858999900e+03;0.000000000000000000e+00
3.547915677068000150e+03;7.000000000000000000e+00
3.554011435065000114e+03;0.000000000000000000e+00
3.559598733392000213e+03;8.000000000000000000e+00
3.565694118413000069e+03;0.000000000000000000e+00
3.571283125086999917e+03;9.000000000000000000e+00
3.577379060802999902e+03;0.000000000000000000e+00
3.582967738370999996e+03;1.000000000000000000e+01
3.589063344065999900e+03;0.000000000000000000e+00
3.594651023385999906e+03;1.000000000000000000e+00
3.600745930510000107e+03;0.000000000000000000e+00
3.606333799596000063e+03;2.000000000000000000e+00
3.612427798540999902e+03;0.000000000000000000e+00
